gene_name	gene_id
KIAA0355	9710
FLJ21369	79860
GPI	2821
PDCD2L	84306
UBA2	10054
WTIP	126374
SCGB1B2P	643719
SCGB2B2	284402
SCGB2B3P	100130342
LOC100293044	100293044
ZNF302	55900
ZNF181	339318
ZNF599	148103
LOC400685	400685
LOC100652909	100652909
LOC100653126	100653126
LOC100652911	100652911
LOC100653128	100653128
ZNF30	90075
ZNF792	126375
GRAMD1A	57655
SCN1B	6324
HPN	3249
LOC100128675	100128675
FXYD3	5349
LGI4	163175
FXYD1	5348
FXYD7	53822
FXYD5	53827
FAM187B	148109
LSR	51599
USF2	7392
HAMP	57817
MAG	4099
CD22	933
FFAR1	2864
FFAR3	2865
LOC100128682	100128682
FFAR2	2867
KRTDAP	388533
DMKN	93099
SBSN	374897
GAPDHS	26330
LOC100506469	100506469
TMEM147	10430
ATP4A	495
HAUS5	23354
RBM42	79171
ETV2	2116
COX6B1	1340
UPK1A	11045
ZBTB32	27033
MLL4	9757
IGFLR1	79713
U2AF1L4	199746
PSENEN	55851
LIN37	55957
HSPB6	126393
C19orf55	148137
ARHGAP33	115703
PRODH2	58510
NPHS1	4868
KIRREL2	84063
APLP1	333
NFKBID	84807
HCST	10870
TYROBP	7305
LRFN3	79414
SDHAF1	644096
C19orf46	163183
ALKBH6	84964
CLIP3	25999
THAP8	199745
WDR62	284403
OVOL3	728361
POLR2I	5438
TBCB	1155
CAPNS1	826
COX7A1	1346
ZNF565	147929
ZNF146	7705
LOC100134317	100134317
LOC100506930	100506930
ZFP14	57677
ZFP82	284406
LOC644189	644189
ZNF566	84924
LOC728752	728752
ZNF260	339324
ZNF529	57711
ZNF382	84911
ZNF461	92283
ZNF567	163081
ZNF850	342892
LOC728485	728485
LOC284408	284408
ZNF790	388536
ZNF345	25850
ZNF829	374899
ZNF568	374900
ZNF420	147923
ZNF585A	199704
ZNF585B	92285
ZNF383	163087
LOC100507359	100507359
LOC284412	284412
LOC100507342	100507342
HKR1	284459
ZNF527	84503
ZNF569	148266
ZNF570	148268
LOC100507372	100507372
ZNF793	390927
LOC400692	400692
LOC100507433	100507433
ZNF571	51276
ZNF540	163255
ZFP30	22835
ZNF781	163115
ZNF607	84775
LOC100507486	100507486
ZNF573	126231
LOC644554	644554
LOC100631378	100631378
WDR87	83889
SIPA1L3	23094
DPF1	8193
PPP1R14A	94274
SPINT2	10653
YIF1B	90522
C19orf33	64073
KCNK6	9424
CATSPERG	57828
PSMD8	5714
GGN	199720
SPRED3	399473
FAM98C	147965
RASGRP4	115727
RYR1	6261
MAP4K1	11184
EIF3K	27335
ACTN4	81
CAPN12	147968
LGALS7	3963
LGALS7B	653499
LGALS4	3960
ECH1	1891
LOC100507591	100507591
LOC100289396	100289396
HNRNPL	3191
RINL	126432
SIRT2	22933
NFKBIB	4793
LOC643669	643669
SARS2	54938
MRPS12	6183
FBXO17	115290
FBXO27	126433
PAPL	390928
PAK4	10298
NCCRP1	342897
SYCN	342898
IL28B	282617
IL28A	282616
IL29	282618
LRFN1	57622
GMFG	9535
SAMD4B	55095
PAF1	54623
MED29	55588
ZFP36	7538
LOC100652940	100652940
LOC100653322	100653322
MIR4530	100616163
PLEKHG2	64857
RPS16	6217
SUPT5H	6829
TIMM50	92609
DLL3	10683
SELV	348303
EID2B	126272
EID2	163126
LGALS13	29124
LOC100129935	100129935
LGALS16	148003
LGALS17A	400696
LGALS14	56891
CLC	1178
LEUTX	342900
DYRK1B	9149
FBL	2091
FCGBP	8857
PSMC4	5704
ZNF546	339327
ZNF780B	163131
ZNF780A	284323
MAP3K10	4294
TTC9B	148014
CNTD2	79935
AKT2	208
MIR641	693226
C19orf47	126526
PLD3	23646
HIPK4	147746
PRX	57716
SERTAD1	29950
SERTAD3	29946
BLVRB	645
SPTBN4	57731
SHKBP1	92799
LTBP4	8425
NUMBL	9253
ADCK4	79934
ITPKC	80271
LOC100507668	100507668
C19orf54	284325
SNRPA	6626
MIA	8190
MIA-RAB4B	100529262
RAB4B	53916
RAB4B-EGLN2	100529264
EGLN2	112398
LOC100652943	100652943
LOC100653328	100653328
CYP2A6	1548
CYP2A7	1549
CYP2G1P	22952
CYP2B7P1	1556
CYP2B6	1555
CYP2A13	1553
CYP2F1	1572
CYP2S1	29785
AXL	558
HNRNPUL1	11100
CCDC97	90324
TGFB1	7040
B9D2	80776
TMEM91	641649
EXOSC5	56915
BCKDHA	593
B3GNT8	374907
ATP5SL	55101
C19orf69	100170765
LOC100505495	100505495
CEACAM21	90273
CEACAM4	1089
CEACAM7	1087
CEACAM5	1048
LOC100505535	100505535
CEACAM6	4680
CEACAM3	1084
LYPD4	147719
DMRTC2	63946
RPS19	6223
CD79A	973
ARHGEF1	9138
LOC390937	390937
LOC100505585	100505585
RABAC1	10567
ATP1A3	478
GRIK5	2901
ZNF574	64763
POU2F2	5452
LOC100505622	100505622
MIR4323	100422980
LOC100505639	100505639
DEDD2	162989
ZNF526	116115
GSK3A	2931
LOC100132272	100132272
ERF	2077
LOC100652741	100652741
LOC100653306	100653306
CIC	23152
PAFAH1B3	5050
PRR19	284338
TMEM145	284339
MEGF8	1954
CNFN	84518
LIPE	3991
CXCL17	284340
CEACAM1	634
CEACAM8	1088
PSG3	5671
PSG8	440533
LOC100505701	100505701
LOC100289650	100289650
PSG10P	653492
PSG1	5669
PSG6	5675
PSG7	5676
PSG11	5680
PSG2	5670
PSG5	5673
PSG4	5672
LOC284344	284344
PSG9	5678
PRG1	23574
CD177	57126
TEX101	83639
LYPD3	27076
PHLDB3	653583
ETHE1	23474
ZNF575	284346
XRCC1	7515
LOC390940	390940
IRGQ	126298
ZNF576	79177
ZNF428	126299
SRRM5	100170229
CADM4	199731
PLAUR	5329
IRGC	56269
SMG9	56006
KCNN4	3783
LYPD5	284348
ZNF283	284349
ZNF404	342908
LOC100505715	100505715
ZNF45	7596
LOC100508287	100508287
ZNF221	7638
ZNF155	7711
LOC100505743	100505743
ZNF230	7773
ZNF222	7673
ZNF223	7766
ZNF284	342909
ZNF224	7767
LOC100379224	100379224
ZNF225	7768
ZNF234	10780
ZNF226	7769
ZNF227	7770
ZNF233	353355
ZNF235	9310
ZFP112	7771
LOC100286969	100286969
ZNF285	26974
ZNF229	7772
ZNF180	7733
CEACAM22P	388550
IGSF23	147710
PVR	5817
MIR4531	100616355
CEACAM19	56971
CEACAM16	388551
BCL3	602
CBLC	23624
BCAM	4059
PVRL2	5819
TOMM40	10452
APOE	348
APOC1	341
APOC1P1	342
APOC4	346
APOC4-APOC2	100533990
APOC2	344
CLPTM1	1209
RELB	5971
CLASRP	11129
ZNF296	162979
GEMIN7	79760
PPP1R37	284352
NKPD1	284353
TRAPPC6A	79090
BLOC1S3	388552
EXOC3L2	90332
MARK4	57787
CKM	1158
KLC3	147700
ERCC2	2068
PPP1R13L	10848
CD3EAP	10849
ERCC1	2067
FOSB	2354
RTN2	6253
PPM1N	147699
VASP	7408
OPA3	80207
GPR4	2828
EML2	24139
MIR330	442902
LOC100287177	100287177
GIPR	2696
MIR642A	693227
MIR642B	100500845
SNRPD2	6633
QPCTL	54814
FBXO46	23403
LOC388553	388553
SIX5	147912
DMPK	1760
DMWD	1762
RSPH6A	81492
SYMPK	8189
FOXA3	3171
IRF2BP1	26145
MYPOP	339344
NANOS2	339345
NOVA2	4858
CCDC61	729440
MIR769	768217
PGLYRP1	8993
IGFL4	444882
LOC400706	400706
IGFL3	388555
IGFL2	147920
DKFZp434J0226	93429
IGFL1	374918
HIF3A	64344
PPP5C	5536
CCDC8	83987
PNMAL1	55228
LOC100506012	100506012
PNMAL2	57469
CALM3	808
PTGIR	5739
GNG8	94235
DACT3	147906
LOC100506068	100506068
PRKD2	25865
MIR320E	100422913
STRN4	29888
FKRP	79147
SLC1A5	6510
SNAR-E	100170220
AP2S1	1175
ARHGAP35	2909
NPAS1	4861
TMEM160	54958
ZC3H4	23211
SAE1	10055
BBC3	27113
MIR3190	100422899
MIR3191	100422832
CCDC9	26093
PRR24	255783
C5AR1	728
GPR77	27202
DHX34	9704
MEIS3	56917
SLC8A2	6543
KPTN	11133
LOC100505681	100505681
NAPA	8775
ZNF541	84215
GLTSCR1	29998
EHD2	30846
GLTSCR2	29997
SNORD23	692091
LOC729626	729626
SEPW1	6415
TPRX1	284355
CRX	1406
SULT2A1	6822
SNAR-A12	100126800
SNAR-C5	100170223
SNAR-A1	100126798
SNAR-A3	100169951
SNAR-C2	100170218
SNAR-A2	100126799
SNAR-C4	100170219
SNAR-A13	100169959
SNAR-C3	100170226
SNAR-C1	100170225
BSPH1	100131137
ELSPBP1	64100
CABP5	56344
PLA2G4C	8605
LOC100505754	100505754
LIG1	3978
C19orf68	374920
CARD8	22900
LOC100505812	100505812
ZNF114	163071
CCDC114	93233
EMP3	2014
TMEM143	55260
SYNGR4	23546
KDELR1	10945
GRIN2D	2906
GRWD1	83743
KCNJ14	3770
LOC100505825	100505825
CYTH2	9266
LMTK3	114783
SULT2B1	6820
FAM83E	54854
SPACA4	171169
RPL18	6141
SPHK2	56848
DBP	1628
CA11	770
SEC1	653677
NTN5	126147
FUT2	2524
MAMSTR	284358
RASIP1	54922
IZUMO1	284359
FUT1	2523
FGF21	26291
BCAT2	587
HSD17B14	51171
PLEKHA4	57664
PPP1R15A	23645
TULP2	7288
NUCB1	4924
DHDH	27294
BAX	581
FTL	2512
GYS1	2997
RUVBL2	10856
LHB	3972
CGB	1082
SNAR-G2	100170228
CGB2	114336
CGB1	114335
SNAR-G1	100126780
CGB5	93659
CGB8	94115
CGB7	94027
LOC100287526	100287526
NTF4	4909
KCNA7	3743
SNRNP70	6625
LIN7B	64130
C19orf73	55150
PPFIA3	8541
HRC	3270
TRPM4	54795
SLC6A16	28968
MIR4324	100422979
CD37	951
TEAD2	8463
DKKL1	27120
CCDC155	147872
LOC100505928	100505928
PTH2	113091
LOC100507003	100507003
SLC17A7	57030
PIH1D1	55011
ALDH16A1	126133
FLT3LG	2323
RPL13A	23521
SNORD32A	26819
SNORD33	26818
SNORD34	26817
SNORD35A	26816
RPS11	6205
SNORD35B	84546
MIR150	406942
FCGRT	2217
RCN3	57333
NOSIP	51070
PRRG2	5639
PRR12	57479
RRAS	6237
SCAF1	58506
IRF3	3661
BCL2L12	83596
PRMT1	3276
C19orf76	199800
CPT1C	126129
TSKS	60385
AP2A1	160
FUZ	80199
MED25	81857
LOC100506033	100506033
PTOV1	53635
MIR4749	100616313
PNKP	11284
AKT1S1	84335
TBC1D17	79735
MIR4750	100616314
IL4I1	259307
NUP62	23636
ATF5	22809
MIR4751	100616483
SIGLEC11	114132
SIGLEC16	400709
VRK3	51231
ZNF473	25888
FLJ26850	400710
LOC100287477	100287477
SNAR-A4	100169956
SNAR-A14	100191063
SNAR-A5	100169952
SNAR-A6	100169957
SNAR-A7	100169953
SNAR-A8	100169958
SNAR-A9	100169955
SNAR-A10	100170216
SNAR-A11	100169954
SNAR-B1	100170224
SNAR-B2	100170217
SNAR-D	100170227
IZUMO2	126123
MYH14	79784
KCNC3	3748
NAPSB	256236
NAPSA	9476
NR1H2	7376
POLD1	5424
SPIB	6689
MYBPC2	4606
FAM71E1	112703
C19orf63	284361
LOC100506114	100506114
JOSD2	126119
ASPDH	554235
LRRC4B	94030
SNAR-F	100126781
SYT3	84258
C19orf81	342918
SHANK1	50944
CLEC11A	6320
GPR32	2854
ACPT	93650
C19orf48	84798
SNORD88B	692203
SNORD88A	692202
SNORD88C	692204
MGC45922	284365
KLK1	3816
KLK15	55554
KLK3	354
KLK2	3817
KLKP1	606293
KLK4	9622
LOC390956	390956
KLK5	25818
KLK6	5653
KLK7	5650
KLK8	11202
KLK9	284366
KLK10	5655
KLK11	11012
KLK12	43849
KLK13	26085
KLK14	43847
CTU1	90353
SIGLEC9	27180
SIGLEC7	27036
SIGLECP3	284367
CD33	945
C19orf75	284369
IGLON5	402665
VSIG10L	147645
ETFB	2109
CLDND2	125875
NKG7	4818
LIM2	3982
LOC147646	147646
SIGLEC10	89790
LOC100129083	100129083
SIGLEC8	27181
CEACAM18	729767
SIGLEC12	89858
SIGLEC6	946
ZNF175	7728
FLJ30403	729975
LOC339352	339352
SIGLEC5	8778
SIGLEC14	100049587
MIR99B	407056
MIRLET7E	406887
MIR125A	406910
LINC00085	147650
HAS1	3036
FPR1	2357
FPR2	2358
FPR3	2359
ZNF577	84765
LOC100506174	100506174
ZNF649	65251
ZNF613	79898
ZNF350	59348
ZNF615	284370
ZNF614	80110
ZNF432	9668
ZNF841	284371
LOC100287865	100287865
ZNF616	90317
ZNF836	162962
PPP2R1A	5518
ZNF766	90321
MIR643	693228
ZNF480	147657
ZNF610	162963
ZNF880	400713
LOC100508118	100508118
ZNF528	84436
ZNF534	147658
ZNF578	147660
ZNF808	388558
ZNF701	55762
ZNF137P	7696
ZNF83	55769
ZNF611	81856
ZNF600	162966
ZNF28	7576
ZNF468	90333
ZNF320	162967
ZNF888	388559
ZNF321P	399669
ZNF816-ZNF321P	100529240
ZNF816	125893
ZNF702P	79986
ERVV-1	147664
ERVV-2	100271846
ZNF160	90338
ZNF415	55786
ZNF347	84671
ZNF665	79788
ZNF677	342926
VN1R2	317701
VN1R4	317703
LOC646508	646508
BIRC8	112401
ZNF845	91664
ZNF525	170958
ZNF765	91661
LOC147804	147804
ZNF761	388561
ZNF813	126017
ZNF331	55422
LOC284379	284379
DPRX	503834
MIR512-1	574458
MIR512-2	574459
MIR1323	100302255
MIR498	574460
MIR520E	574461
MIR515-1	574462
MIR519E	574463
MIR520F	574464
MIR515-2	574465
MIR519C	574466
MIR1283-1	100302265
MIR520A	574467
MIR526B	574468
MIR519B	574469
MIR525	574470
MIR523	574471
MIR518F	574472
MIR520B	574473
MIR518B	574474
MIR526A1	574475
MIR520C	574476
MIR518C	574477
MIR524	574478
MIR517A	574479
MIR519D	574480
MIR521-2	574481
MIR520D	574482
MIR517B	574483
MIR520G	574484
MIR516B2	574485
MIR526A2	574486
MIR518E	574487
MIR518A1	574488
MIR518D	574489
MIR516B1	574490
MIR518A2	574491
MIR517C	574492
MIR520H	574493
MIR521-1	574494
MIR522	574495
MIR519A1	574496
MIR527	574497
MIR516A1	574498
MIR1283-2	100302205
MIR516A2	574499
MIR519A2	574500
MIR371A	442916
MIR371B	100616185
MIR372	442917
MIR373	442918
NLRP12	91662
MYADM	91663
LOC100653303	100653303
LOC100653001	100653001
PRKCG	5582
CACNG7	59284
CACNG8	59283
MIR935	100126325
CACNG6	59285
VSTM1	284415
TARM1	441864
OSCAR	126014
NDUFA3	4696
TFPT	29844
PRPF31	26121
CNOT3	4849
LENG1	79165
TMC4	147798
MBOAT7	79143
TSEN34	79042
RPS9	6203
LILRB3	11025
LOC100291689	100291689
LOC100653051	100653051
LILRA6	79168
LILRB5	10990
LILRB2	10288
MIR4752	100616171
LILRA3	11026
LOC100653070	100653070
LILRA5	353514
LILRA4	23547
LAIR1	3903
TTYH1	57348
LENG8	114823
LENG9	94059
CDC42EP5	148170
LAIR2	3904
KIR3DX1	90011
LILRA2	11027
LILRA1	11024
LILRB1	10859
LILRB4	11006
LILRP2	79166
KIR2DL2	3803
KIR3DL3	115653
LOC100653068	100653068
KIR2DL3	3804
LOC100653050	100653050
KIR2DL1	3802
KIR2DL4	3805
KIR3DL1	3811
KIR2DS4	3809
KIR3DL2	3812
FCAR	2204
NCR1	9437
NLRP7	199713
NLRP2	55655
GP6	51206
RDH13	112724
EPS8L1	54869
PPP1R12C	54776
TNNT1	7138
TNNI3	7137
C19orf51	352909
SYT5	6861
PTPRH	5794
TMEM86B	255043
PPP6R1	22870
HSPBP1	23640
BRSK1	84446
TMEM150B	284417
SUV420H2	84787
COX6B2	125965
FAM71E2	284418
IL11	3589
TMEM190	147744
TMEM238	388564
RPL28	6158
UBE2S	27338
SHISA7	729956
ISOC2	79763
ZNF628	89887
NAT14	57106
SSC5D	284297
SBK2	646643
SGK110	100130827
ZNF579	163033
FIZ1	84922
ZNF524	147807
ZNF865	100507290
ZNF784	147808
ZNF580	51157
ZNF581	51545
CCDC106	29903
U2AF2	11338
EPN1	29924
NLRP9	338321
RFPL4A	342931
LOC729974	729974
NLRP11	204801
NLRP4	147945
NLRP13	126204
NLRP8	126205
NLRP5	126206
ZNF787	126208
ZNF444	55311
GALP	85569
ZSCAN5B	342933
ZSCAN5A	79149
ZSCAN5D	646698
LOC100506374	100506374
ZNF542	147947
ZNF582	147948
LOC386758	386758
ZNF583	147949
ZNF667	63934
LOC100128252	100128252
ZNF471	57573
ZFP28	140612
LOC100506419	100506419
ZNF470	388566
ZNF71	58491
LOC147670	147670
ZNF835	90485
ZIM2	23619
PEG3	5178
PEG3-AS1	100169890
MIMT1	100073347
USP29	57663
ZIM3	114026
DUXA	503835
ZNF264	9422
AURKC	6795
ZNF805	390980
ZNF460	10794
ZNF543	125919
ZNF304	57343
TRAPPC2P1	10597
ZNF547	284306
ZNF548	147694
ZNF17	7565
ZNF749	388567
VN1R1	57191
ZNF772	400720
ZNF419	79744
ZNF773	374928
ZNF549	256051
ZNF550	162972
ZNF416	55659
ZIK1	284307
ZNF530	348327
ZNF134	7693
LOC100506437	100506437
ZNF211	10520
ZSCAN4	201516
ZNF551	90233
ZNF154	7710
ZNF671	79891
ZNF776	284309
ZNF586	54807
LOC100506523	100506523
ZNF552	79818
FKBP1AP1	2282
LOC100293516	100293516
ZNF587	84914
ZNF814	730051
ZNF417	147687
ZNF418	147686
ZNF256	10172
C19orf18	147685
ZNF606	80095
LOC100128398	100128398
ZSCAN1	284312
ZNF135	7694
ZSCAN18	65982
ZNF329	79673
ZNF274	10782
ZNF544	27300
LOC100507769	100507769
LOC100506561	100506561
ZNF8	7554
LOC100507739	100507739
ZSCAN22	342945
A1BG	1
A1BG-AS1	503538
ZNF497	162968
ZNF837	116412
MIR4754	100616168
RPS5	6193
LOC646862	646862
LOC100506634	100506634
ZNF584	201514
ZNF132	7691
ZNF324B	388569
ZNF324	25799
ZNF446	55663
SLC27A5	10998
ZBTB45	84878
TRIM28	10155
CHMP2A	27243
UBE2M	9040
LOC100131691	100131691
MZF1	7593
MGC2752	65996
LOC100653267	100653267
WASH1	100287171
MIR1302-9	100422831
FAM138C	654835
FOXD4	2298
CBWD1	55871
C9orf66	157983
DOCK8	81704
KANK1	23189
LOC100505905	100505905
DMRT1	1761
DMRT3	58524
DMRT2	10655
SMARCA2	6595
FLJ35024	401491
VLDLR	7436
KCNV2	169522
KIAA0020	9933
RFX3	5991
DSERG1	751816
GLIS3	169792
GLIS3-AS1	84850
LOC100287493	100287493
SLC1A1	6505
C9orf68	55064
PPAPDC2	403313
CDC37L1	55664
AK3	50808
RCL1	10171
MIR101-2	406894
JAK2	3717
INSL6	11172
INSL4	3641
RLN2	6019
RLN1	6013
C9orf46	55848
CD274	29126
PDCD1LG2	80380
KIAA1432	57589
ERMP1	79956
MLANA	2315
KIAA2026	158358
MIR4665	100616288
RANBP6	26953
LOC100506189	100506189
IL33	90865
TPD52L3	89882
UHRF2	115426
C9orf38	29044
GLDC	2731
LOC100287623	100287623
KDM4C	23081
C9orf123	90871
PTPRD	5789
LOC100506247	100506247
TYRP1	7306
LOC100506267	100506267
C9orf150	286343
MPDZ	8777
FLJ41200	401492
LOC100506304	100506304
C9orf146	100113404
NFIB	4781
ZDHHC21	340481
CER1	9350
FREM1	158326
LOC389705	389705
TTC39B	158219
SNAPC3	6619
PSIP1	11168
C9orf93	203238
LOC100506331	100506331
BNC2	54796
MGC24103	158295
LOC648570	648570
CNTLN	54875
SH3GL2	6456
ADAMTSL1	92949
MIR3152	100422869
LOC100506390	100506390
FAM154A	158297
RRAGA	10670
HAUS6	54801
SCARNA8	677776
PLIN2	123
DENND4C	55667
RPS6	6194
ACER2	340485
LOC392288	392288
SLC24A2	25769
MLLT3	4300
MIR4473	100616229
MIR4474	100616441
KIAA1797	54914
MIR491	574444
PTPLAD2	401494
IFNB1	3456
IFNW1	3467
IFNA21	3452
IFNA4	3441
IFNA7	3444
IFNA10	3446
IFNA16	3449
IFNA17	3451
IFNA14	3448
IFNA22P	3453
IFNA5	3442
KLHL9	55958
IFNA6	3443
IFNA13	3447
IFNA2	3440
IFNA8	3445
IFNA1	3439
MIR31HG	554202
IFNE	338376
MIR31	407035
MTAP	4507
C9orf53	51198
CDKN2A	1029
CDKN2B-AS	100048912
CDKN2B	1030
DMRTA1	63951
FLJ35282	441389
ELAVL2	1993
TUSC1	286319
LOC100506422	100506422
C9orf82	79886
PLAA	9373
IFT74	80173
LRRC19	64922
TEK	7010
LOC100652747	100652747
LOC100653294	100653294
LINC00032	158035
C9orf11	54586
MOB3B	79817
IFNK	56832
C9orf72	203228
LINGO2	158038
MIR876	100126310
MIR873	100126316
ACO1	48
DDX58	23586
LOC100653284	100653284
TOPORS	10210
LOC100129250	100129250
NDUFB6	4712
C9orf133	548324
TAF1L	138474
TMEM215	401498
APTX	54840
LOC646808	646808
DNAJA1	3301
SMU1	55234
B4GALT1	2683
SPINK4	27290
BAG1	573
CHMP5	51510
NFX1	4799
AQP7	364
AQP3	360
NOL6	65083
SUGT1P1	441394
ANKRD18B	441459
ANXA2P2	304
PTENP1	11191
PRSS3	5646
UBE2R2	54926
UBAP2	55833
SNORD121B	100113385
SNORD121A	100113379
DCAF12	25853
UBAP1	51271
KIF24	347240
NUDT2	318
KIAA1161	57462
C9orf24	84688
C9orf25	203259
DNAI1	27019
ENHO	375704
CNTFR	1271
LOC415056	415056
C9orf23	138716
DCTN3	11258
ARID3C	138715
SIGMAR1	10280
GALT	2592
IL11RA	3590
CCL27	10850
LOC730098	730098
CCL19	6363
CCL21	6366
FAM205A	259308
FAM205B	389715
KIAA1045	23349
DNAJB5	25822
C9orf131	138724
VCP	7415
FANCG	2189
PIGO	84720
STOML2	30968
FAM214B	80256
UNC13B	10497
LOC100509263	100509263
ATP8B5P	158381
RUSC2	9853
FAM166B	730112
TESK1	7016
MIR4667	100616214
CD72	971
SIT1	27240
RMRP	6023
CCDC107	203260
C9orf100	84904
CA9	768
TPM2	7169
TLN1	7094
CREB3	10488
GBA2	57704
RGP1	9827
MSMP	692094
NPR2	4882
SPAG8	26206
HINT2	84681
C9orf128	392307
TMEM8B	51754
FP588	92973
OR13J1	392309
HRCT1	646962
LOC158376	158376
OR2S2	56656
RECK	8434
GLIPR2	152007
LOC100652973	100652973
CCIN	881
CLTA	1211
GNE	10020
RNF38	152006
MELK	9833
MIR4475	100616289
PAX5	5079
MIR4540	100616278
MIR4476	100616456
LOC100130458	100130458
LOC100506710	100506710
ZCCHC7	84186
GRHPR	9380
ZBTB5	9925
POLR1E	64425
FBXO10	26267
TOMM5	401505
FRMPD1	22844
RG9MTD3	158234
EXOSC3	51010
DCAF10	79269
MCART1	92014
SHB	6461
ALDH1B1	219
IGFBPL1	347252
C9orf51	647044
LOC100289137	100289137
ANKRD18A	253650
FAM201A	158228
CNTNAP3	79937
FAM75A1	647060
LOC653501	653501
FAM75A2	642265
FAM74A1	401507
LOC100653002	100653002
LOC642373	642373
LOC441402	441402
FAM75A3	727830
FAM74A3	728495
ZNF658	26149
FAM74A2	653114
FAM75A4	642629
FAM75A5	727905
ZNF658B	401509
MGC21881	389741
KGFLP2	654466
LOC554249	554249
LOC100289006	100289006
ANKRD20A2	441430
FAM95B1	100133036
CBWD7	728013
FOXD4L2	100036519
LOC728034	728034
LOC644684	644684
LOC286297	286297
AQP7P3	441432
LOC100509620	100509620
ANKRD20A3	441425
LOC100289528	100289528
LOC642929	642929
FAM75A6	389730
CNTNAP3B	728577
LOC100653009	100653009
LOC100509686	100509686
LOC100505781	100505781
FAM27C	100132948
LOC100132439	100132439
LOC643395	643395
FAM27A	548321
LOC100509638	100509638
FAM27E2	100289124
LOC100287368	100287368
LOC100507284	100507284
FAM27D1	724094
KGFLP1	387628
LOC100126582	100126582
FAM74A4	401508
LOC100506103	100506103
FAM75A7	26165
LOC100653237	100653237
LOC100132249	100132249
LOC442421	442421
FLJ20444	403323
LOC100132004	100132004
AQP7P1	375719
FAM27E3	100131997
FAM27E1	100287333
FAM27B	100133121
LOC100132859	100132859
LOC100287110	100287110
ANKRD20A1	84210
LOC100507780	100507780
MIR4477A	100616184
MIR4477B	100616194
LOC642236	642236
LOC100509302	100509302
LOC100653166	100653166
LOC100652863	100652863
LOC100132352	100132352
MIR1299	100302167
LOC100507370	100507370
PGM5P2	595135
LOC440896	440896
FOXD4L6	653404
CBWD6	644019
LOC100288676	100288676
ANKRD20A4	728747
LOC100133920	100133920
LOC100132154	100132154
LOC644704	644704
FOXD4L5	653427
FOXD4L4	349334
CBWD5	220869
CBWD3	445571
FOXD4L3	286380
LOC572558	572558
PGM5	5239
C9orf71	169693
PIP5K1B	8395
FAM122A	116224
PRKACG	5568
FXN	2395
TJP2	9414
FAM189A2	9413
LOC100510701	100510701
APBA1	320
PTAR1	375743
LOC494558	494558
C9orf135	138255
MAMDC2	256691
LOC100507244	100507244
LOC100507299	100507299
SMC5	23137
KLF9	687
TRPM3	80036
MIR204	406987
TMEM2	23670
FAM108B1	51104
C9orf85	138241
C9orf57	138240
GDA	9615
LOC100507540	100507540
ZFAND5	7763
TMC1	117531
ALDH1A1	216
ANXA1	301
RORB	6096
TRPM6	140803
C9orf40	55071
C9orf41	138199
C9orf95	54981
OSTF1	26578
PCSK5	5125
RFK	55312
RPSAP9	653162
GCNT1	2650
PRUNE2	158471
PCA3	50652
FOXB2	442425
LOC100286938	100286938
VPS13A	23230
GNA14	9630
GNAQ	2776
CEP78	84131
PSAT1	29968
LOC100506414	100506414
TLE4	7091
TLE1	7088
FAM75D5	347127
FAM75D4	389761
LOC100652913	100652913
FAM75D3	389762
FAM75D1	389763
FAM75B	404770
RASEF	158158
LOC100506605	100506605
FRMD3	257019
C9orf103	414328
UBQLN1	29979
GKAP1	80318
KIF27	55582
C9orf64	84267
HNRNPK	3190
MIR7-1	407043
RMI1	80010
SLC28A3	64078
NTRK2	4915
AGTPBP1	23287
LOC389765	389765
NAA35	60560
GOLM1	51280
C9orf153	389766
ISCA1	81689
ZCCHC6	79670
GAS1	2619
LOC100506834	100506834
LOC440173	440173
LOC494127	494127
C9orf170	401535
DAPK1	1612
CTSL1	1514
CTSL3	392360
CTSL1P8	1518
LOC392364	392364
LOC100506912	100506912
C9orf79	286234
FAM75C1	441452
CDK20	23552
LOC100653206	100653206
FAM75C2	645961
SPIN1	10927
NXNL2	158046
LOC286238	286238
MIR4289	100423015
C9orf47	286223
S1PR3	1903
SHC3	53358
LOC100507009	100507009
CKS2	1164
MIR3153	100422936
SECISBP2	79048
SEMA4D	10507
GADD45G	10912
UNQ6494	100129066
LOC286370	286370
MIR4290	100422963
LOC340515	340515
DIRAS2	54769
SYK	6850
LOC100129316	100129316
LOC100507103	100507103
LOC100128909	100128909
FP2234	100507137
AUH	549
NFIL3	4783
MIR3910-1	100500821
MIR3910-2	100500902
ROR2	4920
LOC100289607	100289607
SPTLC1	10558
LOC100128076	100128076
LINC00475	158314
IARS	3376
MIR3651	100500918
SNORA84	100124534
NOL8	55035
CENPP	401541
OGN	4969
OMD	4958
ASPN	54829
ECM2	1842
MIR4670	100616351
IPPK	64768
LOC100128361	100128361
BICD2	23299
ANKRD19P	138649
ZNF484	83744
FGD3	89846
SUSD3	203328
C9orf89	84270
NINJ1	4814
WNK2	65268
C9orf129	445577
FAM120AOS	158293
FAM120A	23196
PHF2	5253
MIR4291	100422927
BARX1	56033
PTPDC1	138639
MIRLET7A1	406881
MIRLET7F1	406888
MIRLET7D	406886
ZNF169	169841
FAM22F	54754
LOC100132077	100132077
LOC728026	728026
HIATL1	84641
FBP2	8789
FBP1	2203
C9orf3	84909
MIR2278	100313780
LOC100507332	100507332
LOC100507319	100507319
MIR23B	407011
